IDArt;CodProveedor;Articulo;PrecioCosto;PorcIVA;IDProveedor;IDRubro;IDMoneda;MargenMin;MargenInt;MargenMay;UniBulto;PorcDto;PorcRec;PrecioFlete;PVMin;PVInt;PVMay;CodBarra;Nota
002461;002461;MATARAZZO SPAGHETTI LIBRE GLUTEN 500G;2332.0000;0.0;35;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;4600.0000;2798.0000;4600.0000;7790070336002;Rubro: ALMACEN
002462;002462;VITINA CLASICA 250G;1420.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1704.0000;2500.0000;7790070336972;Rubro: ALMACEN
002463;002463;VITINA VEGETALES 250G;1420.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1704.0000;2500.0000;7790070336996;Rubro: ALMACEN
002464;002464;BIZCOCHOS SALADOS ARROZ GALLO 100G;1234.0000;0.0;35;5;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1481.0000;2500.0000;7790070418463;Rubro: GOLOSINAS
002465;002465;BIZCOCHUELO EXQUISITA LIMON 540G;2347.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;4200.0000;2816.0000;4200.0000;7790070432995;Rubro: ALMACEN
002466;002466;TALLARIN DON VICENTE 500G;2050.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3700.0000;2460.0000;3700.0000;7790070336576;Rubro: ALMACEN
002467;002467;ACETO COCINERO 250ML;1952.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2342.0000;3500.0000;7790070231253;Rubro: ALMACEN
002468;002468;HARINA BLANCAFLOR INTEGRAL 1KG;1412.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1694.0000;2500.0000;7792180141095;Rubro: ALMACEN
002469;002469;MATARAZZO TIRABUZON LIBRE GLUTEN 500G;2292.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;4100.0000;2750.0000;4100.0000;7790070335982;Rubro: ALMACEN
002470;002470;CHIPS GALLO PIZZA FAMILIAR 150G;1519.0000;0.0;35;12;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2800.0000;1823.0000;2800.0000;7790070417169;Rubro: SNACKS
002471;002471;LUCCHETTI PAN RALLADO 1KG.;1859.0000;0.0;35;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3400.0000;2231.0000;3400.0000;7790070433282;Rubro: ALMACEN
